model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,24,4978,8225,2489,2489,1067,7158,9.5632,3585,0.8584667228306655,0.9550140581068416,0.9737386018237082,0.904170363797693,0.9891914801352155,944.442,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,42,4978,8225,2489,2489,1067,7158,10.8768,3585,0.7888719512195121,0.9700093720712277,0.9624316109422493,0.8701134930643127,0.9926953359346788,956.088,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,64,4978,8225,2489,2489,1067,7158,10.7014,3585,0.8202068416865553,0.9662605435801312,0.9681458966565349,0.887263339070568,0.9884320778842949,967.515,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,67,4978,8225,2489,2489,1067,7158,10.7349,3585,0.8198412698412698,0.9681349578256795,0.9682674772036474,0.8878384185646756,0.9917813036736999,979.002,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,104,4978,8225,2489,2489,1067,7158,9.9191,3585,0.8092621664050236,0.9662605435801312,0.9660790273556231,0.8808201623237932,0.9885052685495129,989.652,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,123,4978,8225,2489,2489,1067,7158,10.4439,3585,0.8073610023492561,0.9662605435801312,0.9657142857142857,0.8796928327645052,0.9912248451277669,1000.865,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,420,4978,8225,2489,2489,1067,7158,10.3435,3585,0.8240887480190174,0.9746954076850984,0.969726443768997,0.8930871618720481,0.9885831727459434,1011.974,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,511,4978,8225,2489,2489,1067,7158,11.2956,3585,0.8153117600631413,0.9681349578256795,0.9674164133738602,0.8851756640959726,0.9905853760599227,1024.0,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,mean,0,0,0,0,0,0,10.219890000000001,3585.0,0.823320465944548,0.9662605435801312,0.9686200607902735,0.8889051860135941,0.989709628146904,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_facts,std,0,0,0,0,0,0,0.7088866996213147,0.0,0.02015882145976597,0.005012086956746377,0.0033669032026924957,0.010331298474428052,0.0016287249223286375,4936.843,10,2026-09-18T18:11:20.653599+00:00
